Datum,Jahr,Monat,Tag_des_Monats,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Temperatur_Code,Wettercode_Ueberkat,Windgeschwindigkeit_kodiert
2017-07-17,2017,7,17,6,18.5,12,0,3,4,1
2017-08-05,2017,8,5,4,20.125,12,0,3,4,1
2017-08-14,2017,8,14,1,18.6375,12,0,3,4,1
2018-05-09,2018,5,9,0,23.3,12,0,3,4,1
2018-06-01,2018,6,1,0,21.375,12,5,3,4,1
2018-07-01,2018,7,1,0,21.0625,12,5,3,4,1
2018-07-14,2018,7,14,7,17.7625,12,0,3,4,1
2018-08-29,2018,8,29,0,22.7,12,0,3,4,1
2018-09-10,2018,9,10,5,19.2375,12,0,3,4,1
2013-07-05,2013,7,5,5,19.975,12,0,3,4,1
2013-07-11,2013,7,11,0,21.375,12,5,3,4,1
2013-07-13,2013,7,13,1,20.125,12,0,3,4,1
2013-07-15,2013,7,15,6,18.7375,12,0,3,4,1
2013-07-23,2013,7,23,0,24.95,12,0,3,4,1
2013-08-27,2013,8,27,1,21.0875,12,0,3,4,1
2014-05-20,2014,5,20,0,20.725,12,0,3,4,1
2014-06-06,2014,6,6,3,19.3125,12,0,3,4,1
2014-06-12,2014,6,12,4,19.55,12,0,3,4,1
2014-06-30,2014,6,30,3,18.3375,12,0,3,4,1
2014-07-12,2014,7,12,0,20.375,12,0,3,4,1
2014-07-30,2014,7,30,6,22.925,12,0,3,4,1
2014-08-10,2014,8,10,6,23.1,12,0,3,4,1
2014-09-10,2014,9,10,2,18.625,12,0,3,4,1
2014-09-13,2014,9,13,7,17,12,0,3,4,1
2015-05-22,2015,5,22,4,17,12,0,3,4,1
2015-06-29,2015,6,29,3,21.5,12,0,3,4,1
2015-07-22,2015,7,22,2,23.75,12,0,3,4,1
2015-08-01,2015,8,1,0,17.625,12,0,3,4,1
2015-08-22,2015,8,22,0,23.5,12,0,3,4,1
2015-09-07,2015,9,7,0,17.25,12,0,3,4,1
2016-05-07,2016,5,7,0,22.125,12,0,3,4,1
2016-05-09,2016,5,9,0,19.875,12,0,3,4,1
2016-06-11,2016,6,11,0,17.375,12,0,3,4,1
2016-07-09,2016,7,9,5,19.125,12,0,3,4,1
2016-08-30,2016,8,30,2,20.25,12,0,3,4,1
2016-09-05,2016,9,5,0,19.125,12,0,3,4,1
2017-05-14,2017,5,14,2,18.75,12,0,3,4,1
2017-05-18,2017,5,18,4,23.125,12,0,3,4,1
2017-05-20,2017,5,20,4,16,12,0,3,4,1
2017-05-21,2017,5,21,1,18.625,12,0,3,4,1
2017-05-25,2017,5,25,2,18.875,12,0,3,4,1
2017-06-01,2017,6,1,0,17.375,12,5,3,4,1
2017-06-20,2017,6,20,0,20.75,12,0,3,4,1
2017-07-17,2017,7,17,6,18.5,12,0,3,4,1
2017-08-05,2017,8,5,4,20.125,12,0,3,4,1
2017-08-14,2017,8,14,1,18.6375,12,0,3,4,1
2018-05-09,2018,5,9,0,23.3,12,0,3,4,1
2018-06-01,2018,6,1,0,21.375,12,5,3,4,1
2018-07-01,2018,7,1,0,21.0625,12,5,3,4,1
2018-07-14,2018,7,14,7,17.7625,12,0,3,4,1
2018-08-29,2018,8,29,0,22.7,12,0,3,4,1
2018-09-10,2018,9,10,5,19.2375,12,0,3,4,1
2013-09-26,2013,9,26,1,12.9875,12,0,2,4,1
2013-09-29,2013,9,29,3,14.175,12,0,2,4,1
2013-10-03,2013,10,3,0,11.7625,12,5,2,4,1
2013-11-13,2013,11,13,1,8.8,12,0,2,4,1
2013-11-16,2013,11,16,8,8.875,12,0,2,4,1
2013-12-16,2013,12,16,8,8.775,12,0,2,4,1
2014-02-23,2014,2,23,1,8.625,12,0,2,4,1
2014-03-27,2014,3,27,6,5.1,12,0,2,4,1
2014-04-12,2014,4,12,4,11.2,12,0,2,4,1
2014-04-25,2014,4,25,0,13.5625,12,0,2,4,1
2014-10-22,2014,10,22,6,13,12,0,2,4,1
2014-11-03,2014,11,3,4,13.75,12,0,2,4,1
2015-03-08,2015,3,8,0,14,12,0,2,4,1
2015-03-11,2015,3,11,0,9.125,12,0,2,4,1
2015-03-23,2015,3,23,0,7.75,12,0,2,4,1
2015-04-23,2015,4,23,1,13.625,12,0,2,4,1
2015-04-29,2015,4,29,5,12.625,12,0,2,4,1
2015-05-02,2015,5,2,3,11,12,0,2,4,1
2015-06-08,2015,6,8,6,14.375,12,0,2,4,1
2015-06-14,2015,6,14,7,14.375,12,0,2,4,1
2015-10-12,2015,10,12,0,8.625,12,5,2,4,1
2015-11-08,2015,11,8,1,13,12,0,2,4,1
2016-03-17,2016,3,17,0,9.25,12,0,2,4,1
2016-04-22,2016,4,22,5,10.5,12,0,2,4,1
2016-12-28,2016,12,28,4,7.125,12,0,2,4,1
2017-03-25,2017,3,25,3,9.875,12,0,2,4,1
2017-04-08,2017,4,8,7,10.875,12,0,2,4,1
2017-04-20,2017,4,20,7,8.25,12,0,2,4,1
2017-04-30,2017,4,30,1,11.875,12,0,2,4,1
2017-05-09,2017,5,9,4,10,12,0,2,4,1
2017-10-08,2017,10,8,0,12.025,12,5,2,4,1
2017-10-26,2017,10,26,5,13.475,12,0,2,4,1
2017-11-01,2017,11,1,0,12.975,12,0,2,4,1
2017-12-04,2017,12,4,2,5.3375,12,0,2,4,1
2018-02-23,2018,2,23,1,0.4375,12,5,2,4,1
2018-10-18,2018,10,18,1,12.816666,12,5,2,4,1
2018-11-21,2018,11,21,7,3.05,12,0,2,4,1
2019-02-04,2019,2,4,7,2.95,12,0,2,4,1
2019-02-16,2019,2,16,0,10.425,12,5,2,4,1
2019-03-24,2019,3,24,4,7.6625,12,0,2,4,1
2019-05-28,2019,5,28,6,13.1625,12,0,2,4,1
2013-09-26,2013,9,26,1,12.9875,12,0,2,4,1
2013-09-29,2013,9,29,3,14.175,12,0,2,4,1
2013-10-03,2013,10,3,0,11.7625,12,5,2,4,1
2013-11-13,2013,11,13,1,8.8,12,0,2,4,1
2013-11-16,2013,11,16,8,8.875,12,0,2,4,1
2013-12-16,2013,12,16,8,8.775,12,0,2,4,1
2014-02-23,2014,2,23,1,8.625,12,0,2,4,1
2014-03-27,2014,3,27,6,5.1,12,0,2,4,1
2014-04-12,2014,4,12,4,11.2,12,0,2,4,1
2014-04-25,2014,4,25,0,13.5625,12,0,2,4,1
2014-10-22,2014,10,22,6,13,12,0,2,4,1
2014-11-03,2014,11,3,4,13.75,12,0,2,4,1
2015-03-08,2015,3,8,0,14,12,0,2,4,1
2015-03-11,2015,3,11,0,9.125,12,0,2,4,1
2015-03-23,2015,3,23,0,7.75,12,0,2,4,1
2015-04-23,2015,4,23,1,13.625,12,0,2,4,1
2015-04-29,2015,4,29,5,12.625,12,0,2,4,1
2015-05-02,2015,5,2,3,11,12,0,2,4,1
2015-06-08,2015,6,8,6,14.375,12,0,2,4,1
2015-06-14,2015,6,14,7,14.375,12,0,2,4,1
2015-10-12,2015,10,12,0,8.625,12,5,2,4,1
2015-11-08,2015,11,8,1,13,12,0,2,4,1
2016-03-17,2016,3,17,0,9.25,12,0,2,4,1
2016-04-22,2016,4,22,5,10.5,12,0,2,4,1
2016-12-28,2016,12,28,4,7.125,12,0,2,4,1
2017-03-25,2017,3,25,3,9.875,12,0,2,4,1
2017-04-08,2017,4,8,7,10.875,12,0,2,4,1
2017-04-20,2017,4,20,7,8.25,12,0,2,4,1
2017-04-30,2017,4,30,1,11.875,12,0,2,4,1
2017-05-09,2017,5,9,4,10,12,0,2,4,1
2017-10-08,2017,10,8,0,12.025,12,5,2,4,1
2017-10-26,2017,10,26,5,13.475,12,0,2,4,1
2017-11-01,2017,11,1,0,12.975,12,0,2,4,1
2017-12-04,2017,12,4,2,5.3375,12,0,2,4,1
2018-02-23,2018,2,23,1,0.4375,12,5,2,4,1
2018-10-18,2018,10,18,1,12.816666,12,5,2,4,1
2018-11-21,2018,11,21,7,3.05,12,0,2,4,1
2019-02-04,2019,2,4,7,2.95,12,0,2,4,1
2019-02-16,2019,2,16,0,10.425,12,5,2,4,1
2019-03-24,2019,3,24,4,7.6625,12,0,2,4,1
2019-05-28,2019,5,28,6,13.1625,12,0,2,4,1
2013-09-26,2013,9,26,1,12.9875,12,0,2,4,1
2013-09-29,2013,9,29,3,14.175,12,0,2,4,1
2013-10-03,2013,10,3,0,11.7625,12,5,2,4,1
2013-11-13,2013,11,13,1,8.8,12,0,2,4,1
2013-11-16,2013,11,16,8,8.875,12,0,2,4,1
2013-12-16,2013,12,16,8,8.775,12,0,2,4,1
2014-02-23,2014,2,23,1,8.625,12,0,2,4,1
2014-03-27,2014,3,27,6,5.1,12,0,2,4,1
2014-04-12,2014,4,12,4,11.2,12,0,2,4,1
2014-04-25,2014,4,25,0,13.5625,12,0,2,4,1
2014-10-22,2014,10,22,6,13,12,0,2,4,1
2014-11-03,2014,11,3,4,13.75,12,0,2,4,1
2015-03-08,2015,3,8,0,14,12,0,2,4,1
2015-03-11,2015,3,11,0,9.125,12,0,2,4,1
2015-03-23,2015,3,23,0,7.75,12,0,2,4,1
2015-04-23,2015,4,23,1,13.625,12,0,2,4,1
2015-04-29,2015,4,29,5,12.625,12,0,2,4,1
2015-05-02,2015,5,2,3,11,12,0,2,4,1
2015-06-08,2015,6,8,6,14.375,12,0,2,4,1
2015-06-14,2015,6,14,7,14.375,12,0,2,4,1
2015-10-12,2015,10,12,0,8.625,12,5,2,4,1
2015-11-08,2015,11,8,1,13,12,0,2,4,1
2016-03-17,2016,3,17,0,9.25,12,0,2,4,1
2016-04-22,2016,4,22,5,10.5,12,0,2,4,1
2016-12-28,2016,12,28,4,7.125,12,0,2,4,1
2017-03-25,2017,3,25,3,9.875,12,0,2,4,1
2017-04-08,2017,4,8,7,10.875,12,0,2,4,1
2017-04-20,2017,4,20,7,8.25,12,0,2,4,1
2017-04-30,2017,4,30,1,11.875,12,0,2,4,1
2017-05-09,2017,5,9,4,10,12,0,2,4,1
2017-10-08,2017,10,8,0,12.025,12,5,2,4,1
2017-10-26,2017,10,26,5,13.475,12,0,2,4,1
2017-11-01,2017,11,1,0,12.975,12,0,2,4,1
2017-12-04,2017,12,4,2,5.3375,12,0,2,4,1
2018-02-23,2018,2,23,1,0.4375,12,5,2,4,1
2018-10-18,2018,10,18,1,12.816666,12,5,2,4,1
2018-11-21,2018,11,21,7,3.05,12,0,2,4,1
2019-02-04,2019,2,4,7,2.95,12,0,2,4,1
2019-02-16,2019,2,16,0,10.425,12,5,2,4,1
2019-03-24,2019,3,24,4,7.6625,12,0,2,4,1
2019-05-28,2019,5,28,6,13.1625,12,0,2,4,1
2013-09-26,2013,9,26,1,12.9875,12,0,2,4,1
2013-09-29,2013,9,29,3,14.175,12,0,2,4,1
2013-10-03,2013,10,3,0,11.7625,12,5,2,4,1
2013-11-13,2013,11,13,1,8.8,12,0,2,4,1
2013-11-16,2013,11,16,8,8.875,12,0,2,4,1
2013-12-16,2013,12,16,8,8.775,12,0,2,4,1
2014-02-23,2014,2,23,1,8.625,12,0,2,4,1
2014-03-27,2014,3,27,6,5.1,12,0,2,4,1
2014-04-12,2014,4,12,4,11.2,12,0,2,4,1
2014-04-25,2014,4,25,0,13.5625,12,0,2,4,1
2014-10-22,2014,10,22,6,13,12,0,2,4,1
2014-11-03,2014,11,3,4,13.75,12,0,2,4,1
2015-03-08,2015,3,8,0,14,12,0,2,4,1
2015-03-11,2015,3,11,0,9.125,12,0,2,4,1
2015-03-23,2015,3,23,0,7.75,12,0,2,4,1
2015-04-23,2015,4,23,1,13.625,12,0,2,4,1
2015-04-29,2015,4,29,5,12.625,12,0,2,4,1
2015-05-02,2015,5,2,3,11,12,0,2,4,1
2015-06-08,2015,6,8,6,14.375,12,0,2,4,1
2015-06-14,2015,6,14,7,14.375,12,0,2,4,1
2015-10-12,2015,10,12,0,8.625,12,5,2,4,1
2015-11-08,2015,11,8,1,13,12,0,2,4,1
2016-03-17,2016,3,17,0,9.25,12,0,2,4,1
2016-04-22,2016,4,22,5,10.5,12,0,2,4,1
2016-12-28,2016,12,28,4,7.125,12,0,2,4,1
2017-03-25,2017,3,25,3,9.875,12,0,2,4,1
2017-04-08,2017,4,8,7,10.875,12,0,2,4,1
2017-04-20,2017,4,20,7,8.25,12,0,2,4,1
2017-04-30,2017,4,30,1,11.875,12,0,2,4,1
2017-05-09,2017,5,9,4,10,12,0,2,4,1
2017-10-08,2017,10,8,0,12.025,12,5,2,4,1
2017-10-26,2017,10,26,5,13.475,12,0,2,4,1
2017-11-01,2017,11,1,0,12.975,12,0,2,4,1
2017-12-04,2017,12,4,2,5.3375,12,0,2,4,1
2018-02-23,2018,2,23,1,0.4375,12,5,2,4,1
2018-10-18,2018,10,18,1,12.816666,12,5,2,4,1
2018-11-21,2018,11,21,7,3.05,12,0,2,4,1
2019-02-04,2019,2,4,7,2.95,12,0,2,4,1
2019-02-16,2019,2,16,0,10.425,12,5,2,4,1
2019-03-24,2019,3,24,4,7.6625,12,0,2,4,1
2019-05-28,2019,5,28,6,13.1625,12,0,2,4,1
2013-09-26,2013,9,26,1,12.9875,12,0,2,4,1
2013-09-29,2013,9,29,3,14.175,12,0,2,4,1
2013-10-03,2013,10,3,0,11.7625,12,5,2,4,1
2013-11-13,2013,11,13,1,8.8,12,0,2,4,1
2013-11-16,2013,11,16,8,8.875,12,0,2,4,1
2013-12-16,2013,12,16,8,8.775,12,0,2,4,1
2014-02-23,2014,2,23,1,8.625,12,0,2,4,1
2014-03-27,2014,3,27,6,5.1,12,0,2,4,1
2014-04-12,2014,4,12,4,11.2,12,0,2,4,1
2014-04-25,2014,4,25,0,13.5625,12,0,2,4,1
2014-10-22,2014,10,22,6,13,12,0,2,4,1
2014-11-03,2014,11,3,4,13.75,12,0,2,4,1
2015-03-08,2015,3,8,0,14,12,0,2,4,1
2015-03-11,2015,3,11,0,9.125,12,0,2,4,1
2015-03-23,2015,3,23,0,7.75,12,0,2,4,1
2015-04-23,2015,4,23,1,13.625,12,0,2,4,1
2015-04-29,2015,4,29,5,12.625,12,0,2,4,1
2015-05-02,2015,5,2,3,11,12,0,2,4,1
2015-06-08,2015,6,8,6,14.375,12,0,2,4,1
2015-06-14,2015,6,14,7,14.375,12,0,2,4,1
2015-10-12,2015,10,12,0,8.625,12,5,2,4,1
2015-11-08,2015,11,8,1,13,12,0,2,4,1
2016-03-17,2016,3,17,0,9.25,12,0,2,4,1
2016-04-22,2016,4,22,5,10.5,12,0,2,4,1
2016-12-28,2016,12,28,4,7.125,12,0,2,4,1
2017-03-25,2017,3,25,3,9.875,12,0,2,4,1
2017-04-08,2017,4,8,7,10.875,12,0,2,4,1
2017-04-20,2017,4,20,7,8.25,12,0,2,4,1
2017-04-30,2017,4,30,1,11.875,12,0,2,4,1
2017-05-09,2017,5,9,4,10,12,0,2,4,1
2017-10-08,2017,10,8,0,12.025,12,5,2,4,1
2017-10-26,2017,10,26,5,13.475,12,0,2,4,1
2017-11-01,2017,11,1,0,12.975,12,0,2,4,1
2017-12-04,2017,12,4,2,5.3375,12,0,2,4,1
2018-02-23,2018,2,23,1,0.4375,12,5,2,4,1
2018-10-18,2018,10,18,1,12.816666,12,5,2,4,1
2018-11-21,2018,11,21,7,3.05,12,0,2,4,1
2019-02-04,2019,2,4,7,2.95,12,0,2,4,1
2019-02-16,2019,2,16,0,10.425,12,5,2,4,1
2019-03-24,2019,3,24,4,7.6625,12,0,2,4,1
2019-05-28,2019,5,28,6,13.1625,12,0,2,4,1
2013-11-13,2013,11,13,1,8.8,12,0,2,4,1
2013-11-16,2013,11,16,8,8.875,12,0,2,4,1
2013-12-16,2013,12,16,8,8.775,12,0,2,4,1
2014-11-03,2014,11,3,4,13.75,12,0,2,4,1
2015-11-08,2015,11,8,1,13,12,0,2,4,1
2017-11-01,2017,11,1,0,12.975,12,0,2,4,1
2017-12-04,2017,12,4,2,5.3375,12,0,2,4,1
2018-11-21,2018,11,21,7,3.05,12,0,2,4,1
2016-01-06,2016,1,6,0,-03,12,5,1,4,1
2016-01-06,2016,1,6,0,-03,12,5,1,4,1
2016-01-06,2016,1,6,0,-03,12,5,1,4,1
2016-01-06,2016,1,6,0,-03,12,5,1,4,1
2016-01-06,2016,1,6,0,-03,12,5,1,4,1
2016-07-14,2016,7,14,7,16.375,12,53,3,2,1
2017-09-26,2017,9,26,7,15.725,12,10,3,2,1
2018-05-13,2018,5,13,2,17.25,12,10,3,2,1
2016-07-14,2016,7,14,7,16.375,12,53,3,2,1
2017-09-26,2017,9,26,7,15.725,12,10,3,2,1
2018-05-13,2018,5,13,2,17.25,12,10,3,2,1
2016-07-14,2016,7,14,7,16.375,12,53,3,2,1
2017-09-26,2017,9,26,7,15.725,12,10,3,2,1
2018-05-13,2018,5,13,2,17.25,12,10,3,2,1
2016-07-14,2016,7,14,7,16.375,12,53,3,2,1
2017-09-26,2017,9,26,7,15.725,12,10,3,2,1
2018-05-13,2018,5,13,2,17.25,12,10,3,2,1
2016-07-14,2016,7,14,7,16.375,12,53,3,2,1
2017-09-26,2017,9,26,7,15.725,12,10,3,2,1
2018-05-13,2018,5,13,2,17.25,12,10,3,2,1
2014-03-28,2014,3,28,8,5.4,12,10,2,2,1
2015-02-18,2015,2,18,3,5.5,12,10,2,2,1
2015-11-16,2015,11,16,7,12.25,12,53,2,2,1
2016-01-15,2016,1,15,7,2.125,12,10,2,2,1
2016-12-08,2016,12,8,8,8.625,12,10,2,2,1
2018-11-25,2018,11,25,8,5.1625,12,53,2,2,1
2019-04-29,2019,4,29,3,13.6125,12,10,2,2,1
2019-05-19,2019,5,19,4,14.2375,12,10,2,2,1
2014-03-28,2014,3,28,8,5.4,12,10,2,2,1
2015-02-18,2015,2,18,3,5.5,12,10,2,2,1
2015-11-16,2015,11,16,7,12.25,12,53,2,2,1
2016-01-15,2016,1,15,7,2.125,12,10,2,2,1
2016-12-08,2016,12,8,8,8.625,12,10,2,2,1
2018-11-25,2018,11,25,8,5.1625,12,53,2,2,1
2019-04-29,2019,4,29,3,13.6125,12,10,2,2,1
2019-05-19,2019,5,19,4,14.2375,12,10,2,2,1
2014-03-28,2014,3,28,8,5.4,12,10,2,2,1
2015-02-18,2015,2,18,3,5.5,12,10,2,2,1
2015-11-16,2015,11,16,7,12.25,12,53,2,2,1
2016-01-15,2016,1,15,7,2.125,12,10,2,2,1
2016-12-08,2016,12,8,8,8.625,12,10,2,2,1
2018-11-25,2018,11,25,8,5.1625,12,53,2,2,1
2019-04-29,2019,4,29,3,13.6125,12,10,2,2,1
2019-05-19,2019,5,19,4,14.2375,12,10,2,2,1
2014-03-28,2014,3,28,8,5.4,12,10,2,2,1
2015-02-18,2015,2,18,3,5.5,12,10,2,2,1
2015-11-16,2015,11,16,7,12.25,12,53,2,2,1
2016-01-15,2016,1,15,7,2.125,12,10,2,2,1
2016-12-08,2016,12,8,8,8.625,12,10,2,2,1
2018-11-25,2018,11,25,8,5.1625,12,53,2,2,1
2019-04-29,2019,4,29,3,13.6125,12,10,2,2,1
2019-05-19,2019,5,19,4,14.2375,12,10,2,2,1
2014-03-28,2014,3,28,8,5.4,12,10,2,2,1
2015-02-18,2015,2,18,3,5.5,12,10,2,2,1
2015-11-16,2015,11,16,7,12.25,12,53,2,2,1
2016-01-15,2016,1,15,7,2.125,12,10,2,2,1
2016-12-08,2016,12,8,8,8.625,12,10,2,2,1
2018-11-25,2018,11,25,8,5.1625,12,53,2,2,1
2019-04-29,2019,4,29,3,13.6125,12,10,2,2,1
2019-05-19,2019,5,19,4,14.2375,12,10,2,2,1
2016-12-08,2016,12,8,8,8.625,12,10,2,2,1
2018-11-25,2018,11,25,8,5.1625,12,53,2,2,1
2019-02-01,2019,2,1,7,-0.075,12,10,1,2,1
2019-02-01,2019,2,1,7,-0.075,12,10,1,2,1
2019-02-01,2019,2,1,7,-0.075,12,10,1,2,1
2019-02-01,2019,2,1,7,-0.075,12,10,1,2,1
2019-02-01,2019,2,1,7,-0.075,12,10,1,2,1
2013-08-10,2013,8,10,7,19.3625,12,61,3,1,1
2014-05-23,2014,5,23,7,18.0125,12,65,3,1,1
2014-08-22,2014,8,22,7,16.325,12,61,3,1,1
2014-08-29,2014,8,29,5,19.125,12,63,3,1,1
2014-09-01,2014,9,1,7,17.875,12,61,3,1,1
2015-06-13,2015,6,13,6,21.875,12,61,3,1,1
2015-07-12,2015,7,12,7,19.25,12,61,3,1,1
2015-07-23,2015,7,23,5,18.375,12,61,3,1,1
2015-08-27,2015,8,27,6,18.125,12,61,3,1,1
2015-09-01,2015,9,1,8,17.625,12,61,3,1,1
2015-09-17,2015,9,17,6,18,12,61,3,1,1
2016-07-02,2016,7,2,7,15.625,12,61,3,1,1
2016-07-03,2016,7,3,4,17.125,12,61,3,1,1
2016-08-12,2016,8,12,7,18.25,12,61,3,1,1
2016-08-13,2016,8,13,7,18.125,12,61,3,1,1
2016-08-28,2016,8,28,4,21.875,12,63,3,1,1
2017-03-30,2017,3,30,7,16,12,61,3,1,1
2017-07-23,2017,7,23,6,19.375,12,61,3,1,1
2017-10-14,2017,10,14,8,15.7625,12,61,3,1,1
2018-06-17,2018,6,17,5,18.275,12,61,3,1,1
2018-09-07,2018,9,7,7,17.475,12,61,3,1,1
2018-09-11,2018,9,11,7,16.55,12,61,3,1,1
2013-08-10,2013,8,10,7,19.3625,12,61,3,1,1
2014-05-23,2014,5,23,7,18.0125,12,65,3,1,1
2014-08-22,2014,8,22,7,16.325,12,61,3,1,1
2014-08-29,2014,8,29,5,19.125,12,63,3,1,1
2014-09-01,2014,9,1,7,17.875,12,61,3,1,1
2015-06-13,2015,6,13,6,21.875,12,61,3,1,1
2015-07-12,2015,7,12,7,19.25,12,61,3,1,1
2015-07-23,2015,7,23,5,18.375,12,61,3,1,1
2015-08-27,2015,8,27,6,18.125,12,61,3,1,1
2015-09-01,2015,9,1,8,17.625,12,61,3,1,1
2015-09-17,2015,9,17,6,18,12,61,3,1,1
2016-07-02,2016,7,2,7,15.625,12,61,3,1,1
2016-07-03,2016,7,3,4,17.125,12,61,3,1,1
2016-08-12,2016,8,12,7,18.25,12,61,3,1,1
2016-08-13,2016,8,13,7,18.125,12,61,3,1,1
2016-08-28,2016,8,28,4,21.875,12,63,3,1,1
2017-03-30,2017,3,30,7,16,12,61,3,1,1
2017-07-23,2017,7,23,6,19.375,12,61,3,1,1
2017-10-14,2017,10,14,8,15.7625,12,61,3,1,1
2018-06-17,2018,6,17,5,18.275,12,61,3,1,1
2018-09-07,2018,9,7,7,17.475,12,61,3,1,1
2018-09-11,2018,9,11,7,16.55,12,61,3,1,1
2013-08-10,2013,8,10,7,19.3625,12,61,3,1,1
2014-05-23,2014,5,23,7,18.0125,12,65,3,1,1
2014-08-22,2014,8,22,7,16.325,12,61,3,1,1
2014-08-29,2014,8,29,5,19.125,12,63,3,1,1
2014-09-01,2014,9,1,7,17.875,12,61,3,1,1
2015-06-13,2015,6,13,6,21.875,12,61,3,1,1
2015-07-12,2015,7,12,7,19.25,12,61,3,1,1
2015-07-23,2015,7,23,5,18.375,12,61,3,1,1
2015-08-27,2015,8,27,6,18.125,12,61,3,1,1
2015-09-01,2015,9,1,8,17.625,12,61,3,1,1
2015-09-17,2015,9,17,6,18,12,61,3,1,1
2016-07-02,2016,7,2,7,15.625,12,61,3,1,1
2016-07-03,2016,7,3,4,17.125,12,61,3,1,1
2016-08-12,2016,8,12,7,18.25,12,61,3,1,1
2016-08-13,2016,8,13,7,18.125,12,61,3,1,1
2016-08-28,2016,8,28,4,21.875,12,63,3,1,1
2017-03-30,2017,3,30,7,16,12,61,3,1,1
2017-07-23,2017,7,23,6,19.375,12,61,3,1,1
2017-10-14,2017,10,14,8,15.7625,12,61,3,1,1
2018-06-17,2018,6,17,5,18.275,12,61,3,1,1
2018-09-07,2018,9,7,7,17.475,12,61,3,1,1
2018-09-11,2018,9,11,7,16.55,12,61,3,1,1
2013-08-10,2013,8,10,7,19.3625,12,61,3,1,1
2014-05-23,2014,5,23,7,18.0125,12,65,3,1,1
2014-08-22,2014,8,22,7,16.325,12,61,3,1,1
2014-08-29,2014,8,29,5,19.125,12,63,3,1,1
2015-06-13,2015,6,13,6,21.875,12,61,3,1,1
2015-07-12,2015,7,12,7,19.25,12,61,3,1,1
2015-07-23,2015,7,23,5,18.375,12,61,3,1,1
2015-08-27,2015,8,27,6,18.125,12,61,3,1,1
2015-09-01,2015,9,1,8,17.625,12,61,3,1,1
2015-09-17,2015,9,17,6,18,12,61,3,1,1
2016-07-02,2016,7,2,7,15.625,12,61,3,1,1
2016-07-03,2016,7,3,4,17.125,12,61,3,1,1
2016-08-12,2016,8,12,7,18.25,12,61,3,1,1
2016-08-13,2016,8,13,7,18.125,12,61,3,1,1
2016-08-28,2016,8,28,4,21.875,12,63,3,1,1
2017-03-30,2017,3,30,7,16,12,61,3,1,1
2017-07-23,2017,7,23,6,19.375,12,61,3,1,1
2017-10-14,2017,10,14,8,15.7625,12,61,3,1,1
2018-06-17,2018,6,17,5,18.275,12,61,3,1,1
2018-09-07,2018,9,7,7,17.475,12,61,3,1,1
2018-09-11,2018,9,11,7,16.55,12,61,3,1,1
2013-08-10,2013,8,10,7,19.3625,12,61,3,1,1
2014-05-23,2014,5,23,7,18.0125,12,65,3,1,1
2014-08-22,2014,8,22,7,16.325,12,61,3,1,1
2014-08-29,2014,8,29,5,19.125,12,63,3,1,1
2014-09-01,2014,9,1,7,17.875,12,61,3,1,1
2015-06-13,2015,6,13,6,21.875,12,61,3,1,1
2015-07-12,2015,7,12,7,19.25,12,61,3,1,1
2015-07-23,2015,7,23,5,18.375,12,61,3,1,1
2015-08-27,2015,8,27,6,18.125,12,61,3,1,1
2015-09-01,2015,9,1,8,17.625,12,61,3,1,1
2015-09-17,2015,9,17,6,18,12,61,3,1,1
2016-07-02,2016,7,2,7,15.625,12,61,3,1,1
2016-07-03,2016,7,3,4,17.125,12,61,3,1,1
2016-08-12,2016,8,12,7,18.25,12,61,3,1,1
2016-08-13,2016,8,13,7,18.125,12,61,3,1,1
2016-08-28,2016,8,28,4,21.875,12,63,3,1,1
2017-03-30,2017,3,30,7,16,12,61,3,1,1
2017-07-23,2017,7,23,6,19.375,12,61,3,1,1
2017-10-14,2017,10,14,8,15.7625,12,61,3,1,1
2018-06-17,2018,6,17,5,18.275,12,61,3,1,1
2018-09-07,2018,9,7,7,17.475,12,61,3,1,1
2018-09-11,2018,9,11,7,16.55,12,61,3,1,1
2013-10-24,2013,10,24,5,12.6875,12,61,2,1,1
2013-11-05,2013,11,5,4,8.9,12,61,2,1,1
2013-11-06,2013,11,6,4,8.1375,12,63,2,1,1
2013-11-10,2013,11,10,2,6.9875,12,63,2,1,1
2013-11-27,2013,11,27,8,7.3125,12,61,2,1,1
2013-12-15,2013,12,15,8,7.925,12,61,2,1,1
2013-12-22,2013,12,22,7,8.1375,12,61,2,1,1
2014-02-08,2014,2,8,7,6.2875,12,61,2,1,1
2014-02-11,2014,2,11,7,4.925,12,61,2,1,1
2014-05-10,2014,5,10,7,13.275,12,61,2,1,1
2014-05-11,2014,5,11,7,11.5625,12,63,2,1,1
2014-08-19,2014,8,19,6,14.0875,12,61,2,1,1
2014-10-13,2014,10,13,7,12.625,12,63,2,1,1
2014-12-07,2014,12,7,7,4.875,12,61,2,1,1
2014-12-16,2014,12,16,8,4.625,12,61,2,1,1
2015-02-23,2015,2,23,7,4.5,12,61,2,1,1
2015-02-24,2015,2,24,7,5.625,12,61,2,1,1
2015-03-29,2015,3,29,7,8.25,12,61,2,1,1
2015-05-03,2015,5,3,1,14.75,12,61,2,1,1
2015-05-28,2015,5,28,6,13.125,12,63,2,1,1
2015-07-29,2015,7,29,5,14.875,12,61,2,1,1
2015-09-11,2015,9,11,7,15,12,61,2,1,1
